Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN007013,2026-06-15,2026-06-12,2026-06,AUS01,5600,,VIC,Climate Active Advisor,BOB-ESG-0805,PO-ESG-2601,NZD,22084.19,EXPORT,ESG spend - Waste reduction,Manual Entry
TXN007014,2026-06-24,2026-06-18,2026-06,AUS01,5110,,CORP,EcoVadis,BOB-ESG-0806,PO-ESG-6678,NZD,47810.77,INPUT,ESG spend - Energy usage,Workday
TXN007015,2026-06-04,2026-02-27,2026-06,FJI01,5600,,MKT,Green Freight,BOB-ESG-0807,PO-ESG-7950,GBP,57484.64,GST-FREE,ESG spend - Waste reduction,Workday
TXN007016,2026-06-03,2026-02-26,2026-06,FJI01,6010,,HR,Bureau Veritas,BOB-ESG-0808,PO-ESG-2278,GBP,67510.74,GST,ESG spend - Sustainable packaging,Workday
TXN007017,2026-06-23,2026-06-22,2026-06,AUS01,5320,,QLD,Origin Energy,BOB-ESG-0809,PO-ESG-2972,GBP,43287.89,INPUT,ESG spend - Compliance assurance,API Import
TXN007018,2026-06-20,2026-06-14,2026-06,NZL01,6010,,HR,Carbon Neutral Pty Ltd,BOB-ESG-0810,PO-ESG-4746,NZD,43360.48,EXPORT,ESG spend - Supplier ESG premium,API Import
TXN007019,2026-06-02,2026-06-01,2026-06,NZL01,6010,,HR,EcoVadis,BOB-ESG-0811,PO-ESG-8175,AUD,93460.29,INPUT,ESG spend - Supplier ESG premium,API Import
TXN007020,2026-06-26,2026-06-20,2026-06,NZL01,5110,,ACT,Energy Australia,BOB-ESG-0812,PO-ESG-9079,NZD,117382.99,EXPORT,ESG spend - Energy usage,Manual Entry
TXN007021,2026-06-18,2026-06-14,2026-06,FJI01,5110,,WA,Green Freight,BOB-ESG-0813,PO-ESG-1551,GBP,97916.12,GST,ESG spend - Energy usage,Workday
TXN007022,2026-06-29,2026-06-22,2026-06,PNG01,5110,,WA,Origin Energy,BOB-ESG-0814,PO-ESG-1790,USD,109610.21,INPUT,ESG spend - Energy usage,Oracle
TXN007023,2026-06-19,2026-06-15,2026-06,FJI01,5110,,WA,Carbon Neutral Pty Ltd,BOB-ESG-0815,PO-ESG-4682,GBP,10942.13,GST,ESG spend - Energy usage,SAP
TXN007024,2026-06-16,2026-06-10,2026-06,AUS01,6010,,NSW,Bureau Veritas,BOB-ESG-0816,PO-ESG-5670,NZD,78035.09,GST-FREE,ESG spend - Supplier ESG premium,Manual Entry
TXN007025,2026-06-11,2026-06-10,2026-06,NZL01,6000,,ACT,Origin Energy,BOB-ESG-0817,PO-ESG-3176,GBP,26488.07,GST,ESG spend - Renewable sourcing premium,API Import
TXN007026,2026-06-23,2026-06-19,2026-06,NZL01,5300,,FIN,Sustainable Packaging Co,BOB-ESG-0818,PO-ESG-4205,NZD,67322.92,EXPORT,ESG spend - Carbon offsets,Workday
TXN007027,2026-06-27,2026-06-24,2026-06,FJI01,5400,,NSW,EcoVadis,BOB-ESG-0819,PO-ESG-6435,USD,75169.72,GST,ESG spend - Fleet emissions,Manual Entry
TXN007028,2026-06-15,2026-06-11,2026-06,AUS01,6000,,SA,Carbon Neutral Pty Ltd,BOB-ESG-0820,PO-ESG-9077,GBP,46706.95,GST,ESG spend - Renewable sourcing premium,SAP
TXN007029,2026-06-19,2026-06-12,2026-06,PNG01,6010,,OPS,EcoVadis,BOB-ESG-0821,PO-ESG-3386,USD,91072.65,GST,ESG spend - Sustainable packaging,Oracle
TXN007030,2026-06-08,2026-06-02,2026-06,NZL01,5600,,FIN,Bureau Veritas,BOB-ESG-0822,PO-ESG-7750,NZD,15145.39,GST,ESG spend - Waste reduction,SAP
TXN007031,2026-06-27,2026-06-21,2026-06,NZL01,5400,,HR,Sustainable Packaging Co,BOB-ESG-0823,PO-ESG-8106,NZD,95921.66,EXPORT,ESG spend - Fleet emissions,Manual Entry
TXN007032,2026-06-19,2026-06-18,2026-06,FJI01,5600,,NSW,Origin Energy,BOB-ESG-0824,PO-ESG-7795,AUD,86040.5,INPUT,ESG spend - Waste reduction,Manual Entry
TXN007033,2026-06-23,2026-06-17,2026-06,FJI01,6000,,TAS,Green Freight,BOB-ESG-0825,PO-ESG-7046,AUD,71034.63,GST-FREE,ESG spend - Renewable sourcing premium,API Import
TXN007034,2026-06-10,2026-06-03,2026-06,PNG01,5300,,WA,Origin Energy,BOB-ESG-0826,PO-ESG-8827,GBP,64970.68,INPUT,ESG spend - Carbon offsets,Workday
TXN007035,2026-06-19,2026-06-17,2026-06,AUS01,6000,,WA,Climate Active Advisor,BOB-ESG-0827,PO-ESG-5185,NZD,73863.74,EXPORT,ESG spend - Renewable sourcing premium,SAP
TXN007036,2026-06-14,2026-06-07,2026-06,NZL01,5600,,SA,Energy Australia,BOB-ESG-0828,PO-ESG-4994,USD,50040.83,EXPORT,ESG spend - Waste reduction,SAP
TXN007037,2026-06-31,2026-06-26,2026-06,NZL01,5600,,R&D,Energy Australia,BOB-ESG-0829,PO-ESG-6819,USD,17149.76,GST-FREE,ESG spend - Waste reduction,Oracle
TXN007038,2026-06-15,2026-06-12,2026-06,AUS01,6010,,SA,Bureau Veritas,BOB-ESG-0830,PO-ESG-9764,NZD,51295.59,EXPORT,ESG spend - Supplier ESG premium,Manual Entry
TXN007039,2026-06-14,2026-06-11,2026-06,NZL01,5300,,CORP,Carbon Neutral Pty Ltd,BOB-ESG-0831,PO-ESG-3460,NZD,16224.84,GST-FREE,ESG spend - Carbon offsets,Workday
TXN007040,2026-06-07,2026-06-06,2026-06,AUS01,6000,,IT,Carbon Neutral Pty Ltd,BOB-ESG-0832,PO-ESG-1742,NZD,66671.14,GST,ESG spend - Renewable sourcing premium,Manual Entry
TXN007041,2026-06-23,2026-06-21,2026-06,FJI01,5320,,CORP,Origin Energy,BOB-ESG-0833,PO-ESG-7621,NZD,21529.48,EXPORT,ESG spend - Compliance assurance,Oracle
TXN007042,2026-06-27,2026-06-22,2026-06,NZL01,6000,,VIC,Sustainable Packaging Co,BOB-ESG-0834,PO-ESG-5242,USD,31448.98,GST,ESG spend - Renewable sourcing premium,Oracle
TXN007043,2026-06-24,2026-06-23,2026-06,PNG01,6010,,MKT,Energy Australia,BOB-ESG-0835,PO-ESG-7699,USD,89464.32,INPUT,ESG spend - Supplier ESG premium,Manual Entry
TXN007044,2026-06-14,2026-06-09,2026-06,NZL01,6010,,R&D,Origin Energy,BOB-ESG-0836,PO-ESG-9796,GBP,96883.21,GST,ESG spend - Sustainable packaging,API Import
TXN007045,2026-06-28,2026-06-23,2026-06,AUS01,5400,,ACT,Climate Active Advisor,BOB-ESG-0837,PO-ESG-7466,GBP,5832.48,GST-FREE,ESG spend - Fleet emissions,Workday
TXN007046,2026-06-07,2026-02-28,2026-06,FJI01,5400,,QLD,Bureau Veritas,BOB-ESG-0838,PO-ESG-5995,USD,55210.53,INPUT,ESG spend - Fleet emissions,SAP
TXN007047,2026-06-29,2026-06-27,2026-06,PNG01,5400,,SA,Energy Australia,BOB-ESG-0839,PO-ESG-6582,AUD,110941.38,GST-FREE,ESG spend - Fleet emissions,Manual Entry
TXN007048,2026-06-27,2026-06-25,2026-06,PNG01,6010,,ACT,Origin Energy,BOB-ESG-0840,PO-ESG-3262,USD,62516.93,GST-FREE,ESG spend - Supplier ESG premium,Oracle
TXN007049,2026-06-09,2026-06-07,2026-06,AUS01,6010,,SA,Energy Australia,BOB-ESG-0841,PO-ESG-7287,USD,13923.82,INPUT,ESG spend - Sustainable packaging,Manual Entry
TXN007050,2026-06-11,2026-06-07,2026-06,PNG01,5600,,NSW,Bureau Veritas,BOB-ESG-0842,PO-ESG-4891,NZD,30210.4,INPUT,ESG spend - Waste reduction,Oracle
TXN007051,2026-06-06,2026-06-02,2026-06,FJI01,5300,,QLD,Sustainable Packaging Co,BOB-ESG-0843,PO-ESG-7782,GBP,59372.72,GST-FREE,ESG spend - Carbon offsets,API Import
TXN007052,2026-06-12,2026-06-08,2026-06,AUS01,5300,,ACT,Origin Energy,BOB-ESG-0844,PO-ESG-1482,NZD,23801.75,GST-FREE,ESG spend - Carbon offsets,Oracle
TXN007053,2026-06-31,2026-06-27,2026-06,AUS01,6010,,OPS,Carbon Neutral Pty Ltd,BOB-ESG-0845,PO-ESG-1276,NZD,108945.4,INPUT,ESG spend - Supplier ESG premium,Oracle
TXN007054,2026-06-31,2026-06-28,2026-06,FJI01,5320,,CORP,Green Freight,BOB-ESG-0846,PO-ESG-8774,GBP,108304.35,GST,ESG spend - Compliance assurance,Manual Entry
TXN007055,2026-06-29,2026-06-25,2026-06,PNG01,5110,,VIC,Bureau Veritas,BOB-ESG-0847,PO-ESG-8785,NZD,42007.16,EXPORT,ESG spend - Energy usage,Oracle
TXN007056,2026-06-30,2026-06-27,2026-06,NZL01,6010,,FIN,Origin Energy,BOB-ESG-0848,PO-ESG-4165,GBP,30656.86,EXPORT,ESG spend - Sustainable packaging,Oracle
TXN007057,2026-06-11,2026-06-07,2026-06,AUS01,6010,,OPS,EcoVadis,BOB-ESG-0849,PO-ESG-4896,USD,89378.04,GST-FREE,ESG spend - Supplier ESG premium,Manual Entry
TXN007058,2026-06-06,2026-06-04,2026-06,PNG01,6010,,NT,Origin Energy,BOB-ESG-0850,PO-ESG-9554,AUD,67561.17,GST-FREE,ESG spend - Supplier ESG premium,Workday
TXN007059,2026-06-30,2026-06-27,2026-06,PNG01,5320,,VIC,Origin Energy,BOB-ESG-0851,PO-ESG-1919,USD,99389.39,INPUT,ESG spend - Compliance assurance,Workday
TXN007060,2026-06-31,2026-06-30,2026-06,NZL01,5320,,R&D,Bureau Veritas,BOB-ESG-0852,PO-ESG-1602,USD,88212.65,EXPORT,ESG spend - Compliance assurance,Oracle
TXN007061,2026-06-09,2026-06-03,2026-06,NZL01,6010,,OPS,Carbon Neutral Pty Ltd,BOB-ESG-0853,PO-ESG-6718,NZD,4355.42,EXPORT,ESG spend - Sustainable packaging,API Import
TXN007062,2026-06-10,2026-06-03,2026-06,FJI01,6000,,QLD,Climate Active Advisor,BOB-ESG-0854,PO-ESG-2097,USD,69149.82,GST-FREE,ESG spend - Renewable sourcing premium,SAP
TXN007063,2026-06-25,2026-06-18,2026-06,AUS01,5320,,MKT,Carbon Neutral Pty Ltd,BOB-ESG-0855,PO-ESG-4849,GBP,82960.23,INPUT,ESG spend - Compliance assurance,API Import
TXN007064,2026-06-05,2026-06-04,2026-06,AUS01,5400,,IT,Energy Australia,BOB-ESG-0856,PO-ESG-3002,NZD,34980.91,EXPORT,ESG spend - Fleet emissions,API Import
TXN007065,2026-06-27,2026-06-26,2026-06,PNG01,6010,,FIN,Carbon Neutral Pty Ltd,BOB-ESG-0857,PO-ESG-1437,USD,65345.17,EXPORT,ESG spend - Sustainable packaging,Oracle
TXN007066,2026-06-29,2026-06-28,2026-06,AUS01,6010,,QLD,Energy Australia,BOB-ESG-0858,PO-ESG-2560,NZD,109827.58,GST,ESG spend - Supplier ESG premium,Manual Entry
TXN007067,2026-06-09,2026-06-06,2026-06,PNG01,6010,,CORP,Climate Active Advisor,BOB-ESG-0859,PO-ESG-4654,USD,28065.3,GST,ESG spend - Sustainable packaging,SAP
TXN007068,2026-06-02,2026-02-25,2026-06,NZL01,6000,,SA,Climate Active Advisor,BOB-ESG-0860,PO-ESG-9262,USD,71583.22,GST-FREE,ESG spend - Renewable sourcing premium,SAP
TXN007069,2026-06-29,2026-06-25,2026-06,PNG01,6010,,WA,Origin Energy,BOB-ESG-0861,PO-ESG-6924,AUD,99375.24,GST,ESG spend - Sustainable packaging,Oracle
TXN007070,2026-06-03,2026-06-01,2026-06,NZL01,6010,,ACT,Climate Active Advisor,BOB-ESG-0862,PO-ESG-2257,AUD,53545.32,INPUT,ESG spend - Sustainable packaging,Manual Entry
TXN007071,2026-06-20,2026-06-14,2026-06,PNG01,6010,,NSW,Green Freight,BOB-ESG-0863,PO-ESG-1255,NZD,4243.92,GST-FREE,ESG spend - Sustainable packaging,Manual Entry
TXN007072,2026-06-26,2026-06-21,2026-06,NZL01,5320,,HR,Climate Active Advisor,BOB-ESG-0864,PO-ESG-2592,AUD,58678.25,GST,ESG spend - Compliance assurance,Oracle
TXN007073,2026-06-28,2026-06-26,2026-06,PNG01,5600,,FIN,Energy Australia,BOB-ESG-0865,PO-ESG-1109,AUD,15905.49,GST-FREE,ESG spend - Waste reduction,API Import
TXN007074,2026-06-14,2026-06-12,2026-06,AUS01,6010,,VIC,Green Freight,BOB-ESG-0866,PO-ESG-3702,AUD,53541.26,GST-FREE,ESG spend - Supplier ESG premium,API Import
TXN007075,2026-06-19,2026-06-15,2026-06,PNG01,5300,,MKT,Bureau Veritas,BOB-ESG-0867,PO-ESG-4504,AUD,21713.57,INPUT,ESG spend - Carbon offsets,Manual Entry
TXN007076,2026-06-20,2026-06-18,2026-06,FJI01,6010,,SA,Carbon Neutral Pty Ltd,BOB-ESG-0868,PO-ESG-4102,USD,23466.14,GST,ESG spend - Supplier ESG premium,API Import
TXN007077,2026-06-29,2026-06-24,2026-06,PNG01,6010,,VIC,Energy Australia,BOB-ESG-0869,PO-ESG-9742,AUD,114016.22,INPUT,ESG spend - Supplier ESG premium,Workday
TXN007078,2026-06-06,2026-06-03,2026-06,PNG01,5400,,TAS,Carbon Neutral Pty Ltd,BOB-ESG-0870,PO-ESG-6985,NZD,10468.28,INPUT,ESG spend - Fleet emissions,SAP
TXN007079,2026-06-07,2026-02-28,2026-06,FJI01,5320,,QLD,Sustainable Packaging Co,BOB-ESG-0871,PO-ESG-6205,GBP,77125.8,EXPORT,ESG spend - Compliance assurance,Manual Entry
TXN007080,2026-06-01,2026-02-27,2026-06,FJI01,6010,,CORP,Sustainable Packaging Co,BOB-ESG-0872,PO-ESG-2062,AUD,11390.16,EXPORT,ESG spend - Sustainable packaging,SAP
TXN007081,2026-06-29,2026-06-28,2026-06,PNG01,5110,,OPS,Sustainable Packaging Co,BOB-ESG-0873,PO-ESG-1028,NZD,62793.93,GST,ESG spend - Energy usage,API Import
TXN007082,2026-06-17,2026-06-11,2026-06,AUS01,5110,,WA,Energy Australia,BOB-ESG-0874,PO-ESG-5276,AUD,33002.01,INPUT,ESG spend - Energy usage,Oracle
TXN007083,2026-06-11,2026-06-04,2026-06,AUS01,6010,,ACT,Origin Energy,BOB-ESG-0875,PO-ESG-4293,NZD,68971.05,INPUT,ESG spend - Supplier ESG premium,Workday
TXN007084,2026-06-26,2026-06-24,2026-06,AUS01,5400,,HR,Origin Energy,BOB-ESG-0876,PO-ESG-6004,AUD,20289.45,EXPORT,ESG spend - Fleet emissions,SAP
TXN007085,2026-06-28,2026-06-26,2026-06,PNG01,5320,,QLD,Energy Australia,BOB-ESG-0877,PO-ESG-2805,AUD,43805.58,INPUT,ESG spend - Compliance assurance,Workday
TXN007086,2026-06-03,2026-06-01,2026-06,NZL01,6000,,NT,EcoVadis,BOB-ESG-0878,PO-ESG-7315,GBP,51418.04,INPUT,ESG spend - Renewable sourcing premium,SAP
TXN007087,2026-06-17,2026-06-16,2026-06,PNG01,5300,,VIC,Origin Energy,BOB-ESG-0879,PO-ESG-8537,USD,49555.35,INPUT,ESG spend - Carbon offsets,Oracle
TXN007088,2026-06-11,2026-06-04,2026-06,PNG01,5300,,WA,Energy Australia,BOB-ESG-0880,PO-ESG-2925,AUD,87348.84,GST,ESG spend - Carbon offsets,SAP
TXN007089,2026-06-06,2026-06-02,2026-06,NZL01,6010,,MKT,Energy Australia,BOB-ESG-0881,PO-ESG-7668,AUD,90103.94,GST,ESG spend - Sustainable packaging,SAP
TXN007090,2026-06-20,2026-06-15,2026-06,FJI01,5400,,HR,EcoVadis,BOB-ESG-0882,PO-ESG-9719,USD,116081.83,INPUT,ESG spend - Fleet emissions,API Import
TXN007091,2026-06-24,2026-06-23,2026-06,NZL01,6010,,CORP,Climate Active Advisor,BOB-ESG-0883,PO-ESG-2732,USD,18682.5,GST-FREE,ESG spend - Sustainable packaging,Workday
TXN007092,2026-06-30,2026-06-23,2026-06,PNG01,5320,,TAS,Energy Australia,BOB-ESG-0884,PO-ESG-7305,NZD,106848.37,GST-FREE,ESG spend - Compliance assurance,API Import
TXN007093,2026-06-24,2026-06-21,2026-06,NZL01,5110,,SA,Climate Active Advisor,BOB-ESG-0885,PO-ESG-9061,NZD,47689.96,EXPORT,ESG spend - Energy usage,Oracle
TXN007094,2026-06-19,2026-06-15,2026-06,NZL01,6010,,R&D,Green Freight,BOB-ESG-0886,PO-ESG-5177,AUD,70742.72,INPUT,ESG spend - Sustainable packaging,SAP
TXN007095,2026-06-07,2026-06-06,2026-06,FJI01,5600,,NSW,Bureau Veritas,BOB-ESG-0887,PO-ESG-6755,USD,58730.41,GST,ESG spend - Waste reduction,SAP
TXN007096,2026-06-05,2026-06-04,2026-06,PNG01,6010,,IT,Bureau Veritas,BOB-ESG-0888,PO-ESG-6676,NZD,41547.22,GST,ESG spend - Supplier ESG premium,API Import
TXN007097,2026-06-06,2026-06-04,2026-06,NZL01,5400,,R&D,Bureau Veritas,BOB-ESG-0889,PO-ESG-4223,NZD,4285.51,GST,ESG spend - Fleet emissions,API Import
TXN007098,2026-06-08,2026-06-01,2026-06,AUS01,6010,,IT,Green Freight,BOB-ESG-0890,PO-ESG-2567,AUD,33332.3,GST-FREE,ESG spend - Supplier ESG premium,Manual Entry
TXN007099,2026-06-02,2026-02-23,2026-06,AUS01,5300,,CORP,Bureau Veritas,BOB-ESG-0891,PO-ESG-4177,GBP,54082.78,GST,ESG spend - Carbon offsets,Manual Entry
TXN007100,2026-06-05,2026-06-01,2026-06,AUS01,5300,,VIC,Carbon Neutral Pty Ltd,BOB-ESG-0892,PO-ESG-9867,USD,57266.41,EXPORT,ESG spend - Carbon offsets,SAP
TXN007101,2026-06-20,2026-06-19,2026-06,AUS01,6010,,SA,Bureau Veritas,BOB-ESG-0893,PO-ESG-7583,GBP,3521.24,EXPORT,ESG spend - Sustainable packaging,SAP
TXN007102,2026-06-04,2026-02-28,2026-06,NZL01,5600,,IT,Carbon Neutral Pty Ltd,BOB-ESG-0894,PO-ESG-6316,AUD,70490.77,INPUT,ESG spend - Waste reduction,Manual Entry
TXN007103,2026-06-20,2026-06-16,2026-06,AUS01,5400,,SA,Energy Australia,BOB-ESG-0895,PO-ESG-5099,AUD,45341.86,INPUT,ESG spend - Fleet emissions,Oracle
TXN007104,2026-06-01,2026-02-23,2026-06,AUS01,5400,,SA,Energy Australia,BOB-ESG-0896,PO-ESG-8900,USD,100664.28,INPUT,ESG spend - Fleet emissions,Workday
TXN007105,2026-06-13,2026-06-12,2026-06,PNG01,5320,,CORP,Carbon Neutral Pty Ltd,BOB-ESG-0897,PO-ESG-7454,USD,9748.78,GST-FREE,ESG spend - Compliance assurance,Manual Entry
TXN007106,2026-06-27,2026-06-26,2026-06,FJI01,5110,,MKT,Carbon Neutral Pty Ltd,BOB-ESG-0898,PO-ESG-1040,GBP,111665.04,EXPORT,ESG spend - Energy usage,Workday
TXN007107,2026-06-03,2026-02-25,2026-06,AUS01,6000,,FIN,Origin Energy,BOB-ESG-0899,PO-ESG-7791,AUD,74148.45,GST,ESG spend - Renewable sourcing premium,Workday
TXN007108,2026-06-25,2026-06-20,2026-06,PNG01,6010,,ACT,Sustainable Packaging Co,BOB-ESG-0900,PO-ESG-2011,AUD,98003.07,GST,ESG spend - Supplier ESG premium,Manual Entry
TXN007109,2026-06-18,2026-06-17,2026-06,NZL01,5600,,WA,Climate Active Advisor,BOB-ESG-0901,PO-ESG-8321,AUD,63730.36,GST-FREE,ESG spend - Waste reduction,SAP
TXN007110,2026-06-19,2026-06-13,2026-06,PNG01,6010,,NSW,Climate Active Advisor,BOB-ESG-0902,PO-ESG-7077,NZD,39458.88,INPUT,ESG spend - Supplier ESG premium,Workday
TXN007111,2026-06-25,2026-06-18,2026-06,PNG01,6000,,NT,Climate Active Advisor,BOB-ESG-0903,PO-ESG-5941,NZD,22375.17,GST,ESG spend - Renewable sourcing premium,Manual Entry
TXN007112,2026-06-06,2026-06-02,2026-06,PNG01,6010,,NSW,Origin Energy,BOB-ESG-0904,PO-ESG-6937,NZD,118589.76,EXPORT,ESG spend - Sustainable packaging,SAP
TXN007113,2026-06-20,2026-06-15,2026-06,FJI01,6000,,MKT,Green Freight,BOB-ESG-0905,PO-ESG-1399,GBP,96075.94,EXPORT,ESG spend - Renewable sourcing premium,Manual Entry
TXN007114,2026-06-05,2026-06-01,2026-06,PNG01,5110,,TAS,Green Freight,BOB-ESG-0906,PO-ESG-2708,NZD,39552.68,INPUT,ESG spend - Energy usage,Workday
TXN007115,2026-06-02,2026-02-24,2026-06,PNG01,6010,,OPS,Energy Australia,BOB-ESG-0907,PO-ESG-6720,NZD,56076.6,GST,ESG spend - Supplier ESG premium,Workday
TXN007116,2026-06-05,2026-06-04,2026-06,AUS01,6000,,QLD,Bureau Veritas,BOB-ESG-0908,PO-ESG-2650,NZD,21540.54,EXPORT,ESG spend - Renewable sourcing premium,API Import
TXN007117,2026-06-29,2026-06-28,2026-06,NZL01,5320,,NSW,Carbon Neutral Pty Ltd,BOB-ESG-0909,PO-ESG-7278,NZD,67848.58,GST-FREE,ESG spend - Compliance assurance,Oracle
TXN007118,2026-06-21,2026-06-17,2026-06,PNG01,5110,,MKT,Climate Active Advisor,BOB-ESG-0910,PO-ESG-4917,USD,114615.16,INPUT,ESG spend - Energy usage,Manual Entry
TXN007119,2026-06-28,2026-06-24,2026-06,NZL01,6000,,ACT,Sustainable Packaging Co,BOB-ESG-0911,PO-ESG-1465,USD,101174.42,GST-FREE,ESG spend - Renewable sourcing premium,Workday
TXN007120,2026-06-12,2026-06-09,2026-06,FJI01,5300,,ACT,Climate Active Advisor,BOB-ESG-0912,PO-ESG-9684,GBP,72484.92,GST-FREE,ESG spend - Carbon offsets,Manual Entry
TXN007121,2026-06-10,2026-06-09,2026-06,AUS01,6010,,MKT,EcoVadis,BOB-ESG-0913,PO-ESG-5924,AUD,45329.26,GST,ESG spend - Sustainable packaging,API Import
TXN007122,2026-06-01,2026-02-22,2026-06,FJI01,5300,,VIC,Origin Energy,BOB-ESG-0914,PO-ESG-8349,NZD,33008.5,EXPORT,ESG spend - Carbon offsets,Workday
TXN007123,2026-06-16,2026-06-13,2026-06,NZL01,6000,,MKT,Carbon Neutral Pty Ltd,BOB-ESG-0915,PO-ESG-8869,USD,47324.27,EXPORT,ESG spend - Renewable sourcing premium,Oracle
TXN007124,2026-06-30,2026-06-27,2026-06,FJI01,6010,,MKT,Sustainable Packaging Co,BOB-ESG-0916,PO-ESG-6366,GBP,66508.95,GST,ESG spend - Sustainable packaging,SAP
TXN007125,2026-06-16,2026-06-10,2026-06,AUS01,6010,,HR,Origin Energy,BOB-ESG-0917,PO-ESG-9750,NZD,113335.31,GST,ESG spend - Sustainable packaging,API Import
TXN007126,2026-06-22,2026-06-20,2026-06,PNG01,5110,,IT,Carbon Neutral Pty Ltd,BOB-ESG-0918,PO-ESG-9152,USD,30282.14,INPUT,ESG spend - Energy usage,Manual Entry
TXN007127,2026-06-14,2026-06-12,2026-06,FJI01,6010,,VIC,Energy Australia,BOB-ESG-0919,PO-ESG-8692,AUD,69324.34,EXPORT,ESG spend - Supplier ESG premium,Manual Entry
TXN007128,2026-06-29,2026-06-23,2026-06,NZL01,6010,,OPS,Energy Australia,BOB-ESG-0920,PO-ESG-6238,GBP,4082.88,GST,ESG spend - Supplier ESG premium,API Import
TXN007129,2026-06-20,2026-06-19,2026-06,PNG01,5320,,NSW,Green Freight,BOB-ESG-0921,PO-ESG-9250,GBP,87202.17,GST-FREE,ESG spend - Compliance assurance,SAP
TXN007130,2026-06-08,2026-06-04,2026-06,NZL01,6010,,TAS,Green Freight,BOB-ESG-0922,PO-ESG-9143,USD,66359.02,EXPORT,ESG spend - Supplier ESG premium,SAP
TXN007131,2026-06-09,2026-06-08,2026-06,PNG01,6010,,R&D,Climate Active Advisor,BOB-ESG-0923,PO-ESG-6175,GBP,55350.54,INPUT,ESG spend - Supplier ESG premium,Manual Entry
TXN007132,2026-06-19,2026-06-13,2026-06,FJI01,6000,,NT,Bureau Veritas,BOB-ESG-0924,PO-ESG-5209,NZD,105803.81,GST-FREE,ESG spend - Renewable sourcing premium,Manual Entry
TXN007133,2026-06-03,2026-02-28,2026-06,AUS01,5110,,HR,EcoVadis,BOB-ESG-0925,PO-ESG-2381,NZD,30366.87,GST,ESG spend - Energy usage,SAP
TXN007134,2026-06-17,2026-06-13,2026-06,NZL01,5400,,NT,Origin Energy,BOB-ESG-0926,PO-ESG-8215,AUD,28099.21,EXPORT,ESG spend - Fleet emissions,API Import
TXN007135,2026-06-09,2026-06-02,2026-06,FJI01,6010,,WA,Energy Australia,BOB-ESG-0927,PO-ESG-8687,USD,20368.46,EXPORT,ESG spend - Supplier ESG premium,Manual Entry
TXN007136,2026-06-26,2026-06-22,2026-06,PNG01,6010,,NT,Origin Energy,BOB-ESG-0928,PO-ESG-9448,AUD,89362.19,GST,ESG spend - Supplier ESG premium,Oracle
TXN007137,2026-06-13,2026-06-11,2026-06,AUS01,6000,,CORP,Energy Australia,BOB-ESG-0929,PO-ESG-9307,GBP,82041.05,GST-FREE,ESG spend - Renewable sourcing premium,SAP
TXN007138,2026-06-31,2026-06-25,2026-06,PNG01,6010,,QLD,Origin Energy,BOB-ESG-0930,PO-ESG-1949,NZD,3228.11,GST,ESG spend - Supplier ESG premium,Manual Entry
TXN007139,2026-06-08,2026-06-01,2026-06,AUS01,6000,,NT,Sustainable Packaging Co,BOB-ESG-0931,PO-ESG-4263,GBP,54771.86,EXPORT,ESG spend - Renewable sourcing premium,API Import
TXN007140,2026-06-29,2026-06-23,2026-06,PNG01,6000,,TAS,EcoVadis,BOB-ESG-0932,PO-ESG-5239,USD,63445.69,INPUT,ESG spend - Renewable sourcing premium,Oracle
TXN007141,2026-06-10,2026-06-08,2026-06,AUS01,5110,,R&D,Bureau Veritas,BOB-ESG-0933,PO-ESG-2339,NZD,70394.08,GST,ESG spend - Energy usage,SAP
TXN007142,2026-06-17,2026-06-15,2026-06,PNG01,6010,,MKT,Carbon Neutral Pty Ltd,BOB-ESG-0934,PO-ESG-8503,GBP,47359.61,GST,ESG spend - Sustainable packaging,SAP
TXN007143,2026-06-05,2026-06-03,2026-06,AUS01,5320,,VIC,Carbon Neutral Pty Ltd,BOB-ESG-0935,PO-ESG-7219,USD,99036.42,EXPORT,ESG spend - Compliance assurance,SAP
TXN007144,2026-06-31,2026-06-26,2026-06,PNG01,5400,,OPS,EcoVadis,BOB-ESG-0936,PO-ESG-9666,USD,67491.46,GST,ESG spend - Fleet emissions,Manual Entry
TXN007145,2026-06-05,2026-06-04,2026-06,PNG01,5600,,VIC,Bureau Veritas,BOB-ESG-0937,PO-ESG-4487,GBP,17510.19,EXPORT,ESG spend - Waste reduction,Manual Entry
TXN007146,2026-06-19,2026-06-13,2026-06,FJI01,5110,,WA,Carbon Neutral Pty Ltd,BOB-ESG-0938,PO-ESG-3864,NZD,33671.24,GST-FREE,ESG spend - Energy usage,Manual Entry
TXN007147,2026-06-16,2026-06-09,2026-06,AUS01,6000,,FIN,Green Freight,BOB-ESG-0939,PO-ESG-7123,GBP,97273.63,EXPORT,ESG spend - Renewable sourcing premium,Workday
TXN007148,2026-06-11,2026-06-08,2026-06,NZL01,5600,,TAS,Carbon Neutral Pty Ltd,BOB-ESG-0940,PO-ESG-1488,GBP,34417.9,INPUT,ESG spend - Waste reduction,Oracle
